Ano de eleição,Município,Partido,Código município,Nome candidato,Situação totalização,Votos nominais,Nome_deputado_padronizado,MUNICIPIO PADRONIZADO
2022,BUTIÁ,UNIÃO,85537,DIRCEU FRANCISCON,Eleito,33,DIRCEU FRANCISCON,BUTIA
2022,ÁUREA,UNIÃO,84735,ALOISIO TALSO CLASSMANN,Eleito,0,ALOISIO TALSO CLASSMANN,AUREA
2022,COLINAS,UNIÃO,86584,ALOISIO TALSO CLASSMANN,Eleito,0,ALOISIO TALSO CLASSMANN,COLINAS
2022,NOVA ALVORADA,UNIÃO,86169,DIRCEU FRANCISCON,Eleito,1270,DIRCEU FRANCISCON,NOVA ALVORADA
2022,MORRO REUTER,UNIÃO,87149,DIRCEU FRANCISCON,Eleito,380,DIRCEU FRANCISCON,MORRO REUTER
2022,PASSO FUNDO,MDB,87858,PATRICIA BAZOTTI,Eleito,35,PATRICIA BAZOTTI,PASSO FUNDO
2022,JÓIA,MDB,98299,PATRICIA BAZOTTI,Eleito,3,PATRICIA BAZOTTI,JOIA
2022,HERVEIRAS,UNIÃO,88323,DIRCEU FRANCISCON,Eleito,7,DIRCEU FRANCISCON,HERVEIRAS
2022,PICADA CAFÉ,PSDB,87360,RODRIGO MARINI MARONI,Suplente,2,RODRIGO MARONI,PICADA CAFE
2022,MACHADINHO,PSDB,87351,RODRIGO MARINI MARONI,Suplente,1,RODRIGO MARONI,MACHADINHO
2022,MARQUES DE SOUZA,PSDB,88820,RODRIGO MARINI MARONI,Suplente,4,RODRIGO MARONI,MARQUES DE SOUZA
2022,TRÊS PASSOS,UNIÃO,89419,ALOISIO TALSO CLASSMANN,Eleito,931,ALOISIO TALSO CLASSMANN,TRES PASSOS
2022,GENTIL,PSOL,86746,LUCIANA KREBS GENRO,Eleito,3,LUCIANA KREBS GENRO,GENTIL
2022,GUAÍBA,PSOL,86851,LUCIANA KREBS GENRO,Eleito,1775,LUCIANA KREBS GENRO,GUAIBA
2022,JÓIA,PSDB,98299,CARLOS HENRIQUE BASTOS D AVILA,Eleito,0,CARLOS HENRIQUE BASTOS D AVILA,JOIA
2022,SÃO JOÃO DA URTIGA,PSB,84859,ELTON ROBERTO WEBER,Eleito,0,ELTON ROBERTO WEBER,SAO JOAO DA URTIGA
2022,PAIM FILHO,MDB,87750,ROBERTO FANTINEL,Eleito,1,ROBERTO FANTINEL,PAIM FILHO
2022,SEDE NOVA,MDB,85707,JUVIR COSTELLA,Eleito,1,JUVIR COSTELLA,SEDE NOVA
2022,SANTO ANTÔNIO DA PATRULHA,MDB,88552,JUVIR COSTELLA,Eleito,639,JUVIR COSTELLA,SANTO ANTONIO DA PATRULHA
2022,SANTA BÁRBARA DO SUL,MDB,88374,JUVIR COSTELLA,Eleito,5,JUVIR COSTELLA,SANTA BARBARA DO SUL
2022,TIRADENTES DO SUL,PT,87963,ADÃO PRETTO FILHO,Eleito,200,ADAO PRETTO FILHO,TIRADENTES DO SUL
2022,NOVA BOA VISTA,MDB,87203,VILMAR PERIN ZANCHIN,Eleito,7,VILMAR PERIN ZANCHIN,NOVA BOA VISTA
2022,SEGREDO,MDB,85529,VILMAR PERIN ZANCHIN,Eleito,0,VILMAR PERIN ZANCHIN,SEGREDO
2022,PINHEIRO MACHADO,PT,87939,ADÃO PRETTO FILHO,Eleito,33,ADAO PRETTO FILHO,PINHEIRO MACHADO
2022,NOVA PALMA,PT,87653,ADÃO PRETTO FILHO,Eleito,12,ADAO PRETTO FILHO,NOVA PALMA
2022,ITATI,PT,89249,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,ITATI
2022,TERRA DE AREIA,PT,85162,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,1,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,TERRA DE AREIA
2022,SÃO PEDRO DAS MISSÕES,MDB,89486,JUVIR COSTELLA,Eleito,0,JUVIR COSTELLA,SAO PEDRO DAS MISSÕES
2022,HUMAITÁ,PSDB,86959,ZILÁ MARIA BREITENBACH,Suplente,82,ZILA BREITENBACH,HUMAITA
2022,ANTÔNIO PRADO,PP,85154,ERNANI POLO,Eleito,3,ERNANI POLO,ANTONIO PRADO
2022,BOA VISTA DO CADEADO,PP,89044,ERNANI POLO,Eleito,166,ERNANI POLO,BOA VISTA DO CADEADO
2022,ESTAÇÃO,PP,85286,ERNANI POLO,Eleito,140,ERNANI POLO,ESTACAO
2022,MORRINHOS DO SUL,PP,87122,FREDERICO CANTORI ANTUNES,Eleito,0,FREDERICO CANTORI ANTUNES,MORRINHOS DO SUL
2022,GRAMADO,PL,86819,EDERILDO PAPARICO BACCHI,Eleito,28,EDERILDO PAPARICO BACCHI,GRAMADO
2022,VILA MARIA,PL,85642,EDERILDO PAPARICO BACCHI,Eleito,64,EDERILDO PAPARICO BACCHI,VILA MARIA
2022,VALE VERDE,PSDB,88668,MATEUS JOSE DE LIMA WESP,Suplente,0,MATEUS WESP,VALE VERDE
2022,IPÊ,PSDB,84999,MATEUS JOSE DE LIMA WESP,Suplente,0,MATEUS WESP,IPE
2022,MAXIMILIANO DE ALMEIDA,PSDB,87459,RODRIGO MARINI MARONI,Suplente,4,RODRIGO MARONI,MAXIMILIANO DE ALMEIDA
2022,RIO PARDO,MDB,88170,VILMAR PERIN ZANCHIN,Eleito,1,VILMAR PERIN ZANCHIN,RIO PARDO
2022,NOVA ARAÇÁ,MDB,87599,ROBERTO FANTINEL,Eleito,0,ROBERTO FANTINEL,NOVA ARACA
2022,NOVA PRATA,MDB,87696,ROBERTO FANTINEL,Eleito,1,ROBERTO FANTINEL,NOVA PRATA
2022,PINHEIRO MACHADO,MDB,87939,ROBERTO FANTINEL,Eleito,4,ROBERTO FANTINEL,PINHEIRO MACHADO
2022,SÃO JERÔNIMO,PT,88714,ADÃO PRETTO FILHO,Eleito,118,ADAO PRETTO FILHO,SAO JERONIMO
2022,RONDINHA,PT,88277,ADÃO PRETTO FILHO,Eleito,188,ADAO PRETTO FILHO,RONDINHA
2022,ROLANTE,PSDB,88234,ZILÁ MARIA BREITENBACH,Suplente,0,ZILA BREITENBACH,ROLANTE
2022,MUITOS CAPÕES,PSDB,88544,ZILÁ MARIA BREITENBACH,Suplente,0,ZILA BREITENBACH,MUITOS CAPÕES
2022,RIO DOS ÍNDIOS,PSDB,87548,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,RIO DOS INDIOS
2022,MUITOS CAPÕES,PSDB,88544,RODRIGO MARINI MARONI,Suplente,2,RODRIGO MARONI,MUITOS CAPÕES
2022,UBIRETAMA,UNIÃO,88609,ALOISIO TALSO CLASSMANN,Eleito,124,ALOISIO TALSO CLASSMANN,UBIRETAMA
2022,BOZANO,MDB,89087,LUCIANO DA SILVA SILVEIRA,Eleito,0,LUCIANO DA SILVA SILVEIRA,BOZANO
2022,TABAÍ,PSOL,88722,LUCIANA KREBS GENRO,Eleito,12,LUCIANA KREBS GENRO,TABAI
2022,IBIRAPUITÃ,PSOL,84964,LUCIANA KREBS GENRO,Eleito,12,LUCIANA KREBS GENRO,IBIRAPUITA
2022,SÃO VENDELINO,PSOL,85383,LUCIANA KREBS GENRO,Eleito,9,LUCIANA KREBS GENRO,SAO VENDELINO
2022,SETE DE SETEMBRO,UNIÃO,88706,ALOISIO TALSO CLASSMANN,Eleito,3,ALOISIO TALSO CLASSMANN,SETE DE SETEMBRO
2022,NOVA PALMA,UNIÃO,87653,ALOISIO TALSO CLASSMANN,Eleito,0,ALOISIO TALSO CLASSMANN,NOVA PALMA
2022,ITACURUBI,MDB,85901,PATRICIA BAZOTTI,Eleito,2,PATRICIA BAZOTTI,ITACURUBI
2022,DOUTOR RICARDO,PSOL,88307,MATHEUS PEREIRA GOMES,Eleito,2,MATHEUS PEREIRA GOMES,DOUTOR RICARDO
2022,SÃO MARCOS,PT,88838,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,SAO MARCOS
2022,HULHA NEGRA,PT,86800,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,1,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,HULHA NEGRA
2022,MONTENEGRO,PP,87491,ERNANI POLO,Eleito,336,ERNANI POLO,MONTENEGRO
2022,BOA VISTA DAS MISSÕES,PP,86428,ERNANI POLO,Eleito,7,ERNANI POLO,BOA VISTA DAS MISSÕES
2022,SÃO JORGE,PP,84794,FREDERICO CANTORI ANTUNES,Eleito,0,FREDERICO CANTORI ANTUNES,SAO JORGE
2022,IBIRAIARAS,PP,86991,FREDERICO CANTORI ANTUNES,Eleito,0,FREDERICO CANTORI ANTUNES,IBIRAIARAS
2022,SALDANHA MARINHO,PP,85561,FREDERICO CANTORI ANTUNES,Eleito,1,FREDERICO CANTORI ANTUNES,SALDANHA MARINHO
2022,ROLADOR,PP,89400,FREDERICO CANTORI ANTUNES,Eleito,2,FREDERICO CANTORI ANTUNES,ROLADOR
2022,BARÃO,MDB,86223,LUCIANO DA SILVA SILVEIRA,Eleito,155,LUCIANO DA SILVA SILVEIRA,BARAO
2022,DOIS IRMÃOS DAS MISSÕES,PSOL,86681,LUCIANA KREBS GENRO,Eleito,2,LUCIANA KREBS GENRO,DOIS IRMAOS DAS MISSÕES
2022,ALTO FELIZ,MDB,86282,PATRICIA BAZOTTI,Eleito,0,PATRICIA BAZOTTI,ALTO FELIZ
2022,MONTAURI,PT,85820,JEFERSON OLIVEIRA FERNANDES,Eleito,0,JEFERSON OLIVEIRA FERNANDES,MONTAURI
2022,SÃO JERÔNIMO,MDB,88714,VILMAR PERIN ZANCHIN,Eleito,0,VILMAR PERIN ZANCHIN,SAO JERONIMO
2022,LAGOA DOS TRÊS CANTOS,MDB,86886,JUVIR COSTELLA,Eleito,2,JUVIR COSTELLA,LAGOA DOS TRES CANTOS
2022,ALMIRANTE TAMANDARÉ DO SUL,PT,89001,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,ALMIRANTE TAMANDARE DO SUL
2022,MONTE ALEGRE DOS CAMPOS,MDB,88803,LUCIANO DA SILVA SILVEIRA,Eleito,4,LUCIANO DA SILVA SILVEIRA,MONTE ALEGRE DOS CAMPOS
2022,LINHA NOVA,PL,86924,NEIVA TERESINHA MARQUES,Eleito,0,KELLY MORAES,LINHA NOVA
2022,PORTO ALEGRE,PSDB,88013,ZILÁ MARIA BREITENBACH,Suplente,291,ZILA BREITENBACH,PORTO ALEGRE
2022,MIRAGUAÍ,UNIÃO,87475,DIRCEU FRANCISCON,Eleito,2,DIRCEU FRANCISCON,MIRAGUAI
2022,SÃO MARTINHO DA SERRA,PSOL,87785,LUCIANA KREBS GENRO,Eleito,7,LUCIANA KREBS GENRO,SAO MARTINHO DA SERRA
2022,INHACORÁ,PSOL,86827,LUCIANA KREBS GENRO,Eleito,1,LUCIANA KREBS GENRO,INHACORA
2022,SANTA VITÓRIA DO PALMAR,PT,88498,LUIZ FERNANDO MAINARDI,Eleito,42,LUIZ FERNANDO MAINARDI,SANTA VITORIA DO PALMAR
2022,SANTANA DA BOA VISTA,PT,88439,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,12,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,SANTANA DA BOA VISTA
2022,PORTO MAUÁ,PT,87467,GILBERTO JOSÉ SPIER VARGAS,Eleito,0,GILBERTO JOSE SPIER VARGAS,PORTO MAUA
2022,VISTA ALEGRE DO PRATA,PSDB,85863,CARLOS HENRIQUE BASTOS D AVILA,Eleito,0,CARLOS HENRIQUE BASTOS D AVILA,VISTA ALEGRE DO PRATA
2022,XANGRI-LÁ,PSDB,88145,CARLOS HENRIQUE BASTOS D AVILA,Eleito,16,CARLOS HENRIQUE BASTOS D AVILA,XANGRI-LA
2022,NOVA ROMA DO SUL,UNIÃO,84751,ALOISIO TALSO CLASSMANN,Eleito,0,ALOISIO TALSO CLASSMANN,NOVA ROMA DO SUL
2022,PORTO ALEGRE,UNIÃO,88013,DIRCEU FRANCISCON,Eleito,85,DIRCEU FRANCISCON,PORTO ALEGRE
2022,SANTA TEREZA,UNIÃO,87629,ALOISIO TALSO CLASSMANN,Eleito,0,ALOISIO TALSO CLASSMANN,SANTA TEREZA
2022,IVORÁ,UNIÃO,85626,ALOISIO TALSO CLASSMANN,Eleito,0,ALOISIO TALSO CLASSMANN,IVORA
2022,NOVO MACHADO,PSOL,87289,LUCIANA KREBS GENRO,Eleito,4,LUCIANA KREBS GENRO,NOVO MACHADO
2022,IBIRAPUITÃ,PSOL,84964,MATHEUS PEREIRA GOMES,Eleito,2,MATHEUS PEREIRA GOMES,IBIRAPUITA
2022,SERTÃO,PSOL,89117,MATHEUS PEREIRA GOMES,Eleito,1,MATHEUS PEREIRA GOMES,SERTAO
2022,BAGÉ,PSOL,85316,MATHEUS PEREIRA GOMES,Eleito,100,MATHEUS PEREIRA GOMES,BAGE
2022,HARMONIA,PSDB,85189,ZILÁ MARIA BREITENBACH,Suplente,228,ZILA BREITENBACH,HARMONIA
2022,NOVA ROMA DO SUL,PT,84751,GILBERTO JOSÉ SPIER VARGAS,Eleito,454,GILBERTO JOSE SPIER VARGAS,NOVA ROMA DO SUL
2022,NOVO BARREIRO,PT,87262,GILBERTO JOSÉ SPIER VARGAS,Eleito,0,GILBERTO JOSE SPIER VARGAS,NOVO BARREIRO
2022,SÃO MARCOS,MDB,88838,VILMAR PERIN ZANCHIN,Eleito,7,VILMAR PERIN ZANCHIN,SAO MARCOS
2022,CANGUÇU,MDB,85871,ROBERTO FANTINEL,Eleito,30,ROBERTO FANTINEL,CANGUCU
2022,SAPUCAIA DO SUL,PT,89010,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,117,ZE NUNES,SAPUCAIA DO SUL
2022,SAPUCAIA DO SUL,PT,89010,STELA BEATRIZ FARIAS LOPES,Eleito,276,STELA BEATRIZ FARIAS LOPES,SAPUCAIA DO SUL
2022,NOVA BOA VISTA,MDB,87203,RAFAEL BRAGA LIBRELOTTO,Suplente,0,RAFAEL BRAGA,NOVA BOA VISTA
2022,CAPÃO DA CANOA,PT,89150,FERNANDO STEPHAN MARRONI,Suplente,17,FERNANDO MARRONI,CAPAO DA CANOA
2022,CAPÃO BONITO DO SUL,PT,89125,FERNANDO STEPHAN MARRONI,Suplente,0,FERNANDO MARRONI,CAPAO BONITO DO SUL
2022,GENERAL CÂMARA,PSDB,86738,ZILÁ MARIA BREITENBACH,Suplente,0,ZILA BREITENBACH,GENERAL CAMARA
2022,NOVA CANDELÁRIA,PT,88226,JEFERSON OLIVEIRA FERNANDES,Eleito,170,JEFERSON OLIVEIRA FERNANDES,NOVA CANDELARIA
2022,SÃO MARCOS,PT,88838,LUIZ FERNANDO MAINARDI,Eleito,2,LUIZ FERNANDO MAINARDI,SAO MARCOS
2022,TIRADENTES DO SUL,PT,87963,LUIZ FERNANDO MAINARDI,Eleito,3,LUIZ FERNANDO MAINARDI,TIRADENTES DO SUL
2022,CAIÇARA,PL,85677,ADRIANA VIEIRA LARA,Eleito,2,ADRIANA VIEIRA LARA,CAICARA
2022,CENTENÁRIO,MDB,86541,PATRICIA BAZOTTI,Eleito,0,PATRICIA BAZOTTI,CENTENARIO
2022,PORTO ALEGRE,PSDB,88013,RODRIGO MARINI MARONI,Suplente,238,RODRIGO MARONI,PORTO ALEGRE
2022,PORTO ALEGRE,UNIÃO,88013,DIRCEU FRANCISCON,Eleito,68,DIRCEU FRANCISCON,PORTO ALEGRE
2022,PORTO ALEGRE,UNIÃO,88013,DIRCEU FRANCISCON,Eleito,74,DIRCEU FRANCISCON,PORTO ALEGRE
2022,JABOTICABA,UNIÃO,84786,ALOISIO TALSO CLASSMANN,Eleito,9,ALOISIO TALSO CLASSMANN,JABOTICABA
2022,PARECI NOVO,PSOL,87327,MATHEUS PEREIRA GOMES,Eleito,9,MATHEUS PEREIRA GOMES,PARECI NOVO
2022,VISTA ALEGRE,MDB,85600,LUCIANO DA SILVA SILVEIRA,Eleito,4,LUCIANO DA SILVA SILVEIRA,VISTA ALEGRE
2022,VISTA ALEGRE,MDB,85600,VILMAR PERIN ZANCHIN,Eleito,219,VILMAR PERIN ZANCHIN,VISTA ALEGRE
2022,SANTA VITÓRIA DO PALMAR,PT,88498,SOFIA CAVEDON NUNES,Eleito,5,SOFIA CAVEDON NUNES,SANTA VITORIA DO PALMAR
2022,SANTA VITÓRIA DO PALMAR,PT,88498,GILBERTO JOSÉ SPIER VARGAS,Eleito,6,GILBERTO JOSE SPIER VARGAS,SANTA VITORIA DO PALMAR
2022,VACARIA,PT,89532,GILBERTO JOSÉ SPIER VARGAS,Eleito,408,GILBERTO JOSE SPIER VARGAS,VACARIA
2022,SÃO FRANCISCO DE ASSIS,PT,88650,JEFERSON OLIVEIRA FERNANDES,Eleito,54,JEFERSON OLIVEIRA FERNANDES,SAO FRANCISCO DE ASSIS
2022,SEBERI,PT,89052,JEFERSON OLIVEIRA FERNANDES,Eleito,14,JEFERSON OLIVEIRA FERNANDES,SEBERI
2022,LINDOLFO COLLOR,PSDB,86908,CARLOS HENRIQUE BASTOS D AVILA,Eleito,1,CARLOS HENRIQUE BASTOS D AVILA,LINDOLFO COLLOR
2022,CHAPADA,PT,86037,FERNANDO STEPHAN MARRONI,Suplente,7,FERNANDO MARRONI,CHAPADA
2022,CONSTANTINA,PT,86134,FERNANDO STEPHAN MARRONI,Suplente,1,FERNANDO MARRONI,CONSTANTINA
2022,DOM PEDRO DE ALCÂNTARA,PT,88463,FERNANDO STEPHAN MARRONI,Suplente,0,FERNANDO MARRONI,DOM PEDRO DE ALCANTARA
2022,CHUÍ,PT,88846,FERNANDO STEPHAN MARRONI,Suplente,57,FERNANDO MARRONI,CHUI
2022,PAVERAMA,PSDB,85146,RODRIGO MARINI MARONI,Suplente,1,RODRIGO MARONI,PAVERAMA
2022,VICTOR GRAEFF,PSDB,89699,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,VICTOR GRAEFF
2022,SÃO JOSÉ DO HORTÊNCIO,PSDB,85324,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,SAO JOSE DO HORTENCIO
2022,LAGOA VERMELHA,PSDB,87270,RODRIGO MARINI MARONI,Suplente,21,RODRIGO MARONI,LAGOA VERMELHA
2022,SÃO JOSÉ DOS AUSENTES,PSDB,87726,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,SAO JOSE DOS AUSENTES
2022,CRUZALTENSE,PL,89206,ADRIANA VIEIRA LARA,Eleito,0,ADRIANA VIEIRA LARA,CRUZALTENSE
2022,CANDIOTA,MDB,86487,PATRICIA BAZOTTI,Eleito,4,PATRICIA BAZOTTI,CANDIOTA
2022,CRUZALTENSE,PSDB,89206,ZILÁ MARIA BREITENBACH,Suplente,0,ZILA BREITENBACH,CRUZALTENSE
2022,MATO LEITÃO,PSDB,87041,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,MATO LEITAO
2022,AJURICABA,PSDB,85030,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,AJURICABA
2022,IMIGRANTE,PSDB,85782,MATEUS JOSE DE LIMA WESP,Suplente,0,MATEUS WESP,IMIGRANTE
2022,JÚLIO DE CASTILHOS,PSDB,87254,RODRIGO MARINI MARONI,Suplente,4,RODRIGO MARONI,JULIO DE CASTILHOS
2022,NOVA BASSANO,PSDB,87610,ZILÁ MARIA BREITENBACH,Suplente,6,ZILA BREITENBACH,NOVA BASSANO
2022,SANTO ANTÔNIO DO PALMA,PSDB,87645,ZILÁ MARIA BREITENBACH,Suplente,1,ZILA BREITENBACH,SANTO ANTONIO DO PALMA
2022,BROCHIER,PP,85065,ISSUR ISRAEL KOCH,Suplente,35,ISSUR KOCH,BROCHIER
2022,GARIBALDI,PP,86690,ISSUR ISRAEL KOCH,Suplente,4,ISSUR KOCH,GARIBALDI
2022,OSÓRIO,PSDB,87734,MATEUS JOSE DE LIMA WESP,Suplente,4,MATEUS WESP,OSORIO
2022,PICADA CAFÉ,PSDB,87360,MATEUS JOSE DE LIMA WESP,Suplente,1,MATEUS WESP,PICADA CAFE
2022,ITATIBA DO SUL,PSDB,87157,RODRIGO MARINI MARONI,Suplente,1,RODRIGO MARONI,ITATIBA DO SUL
2022,DOM PEDRO DE ALCÂNTARA,UNIÃO,88463,DIRCEU FRANCISCON,Eleito,29,DIRCEU FRANCISCON,DOM PEDRO DE ALCANTARA
2022,PASSO DO SOBRADO,UNIÃO,87343,ALOISIO TALSO CLASSMANN,Eleito,0,ALOISIO TALSO CLASSMANN,PASSO DO SOBRADO
2022,PUTINGA,UNIÃO,88072,ALOISIO TALSO CLASSMANN,Eleito,9,ALOISIO TALSO CLASSMANN,PUTINGA
2022,TRÊS COROAS,PSDB,89370,RODRIGO MARINI MARONI,Suplente,9,RODRIGO MARONI,TRES COROAS
2022,MARIANA PIMENTEL,PSDB,87009,RODRIGO MARINI MARONI,Suplente,7,RODRIGO MARONI,MARIANA PIMENTEL
2022,SANTO ÂNGELO,PSDB,88536,RODRIGO MARINI MARONI,Suplente,65,RODRIGO MARONI,SANTO ANGELO
2022,VALE VERDE,PSDB,88668,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,VALE VERDE
2022,QUATRO IRMÃOS,PSDB,89389,RODRIGO MARINI MARONI,Suplente,0,RODRIGO MARONI,QUATRO IRMAOS
2022,TAPES,PSDB,89257,MATEUS JOSE DE LIMA WESP,Suplente,3,MATEUS WESP,TAPES
2022,NOVA ARAÇÁ,PSDB,87599,MATEUS JOSE DE LIMA WESP,Suplente,48,MATEUS WESP,NOVA ARACA
2022,GENTIL,UNIÃO,86746,DIRCEU FRANCISCON,Eleito,70,DIRCEU FRANCISCON,GENTIL
2022,SANTIAGO,REPUBLICANOS,88510,FRANCIS SOMENSI,Suplente,8,FRAN SOMENSI,SANTIAGO
2022,IMBÉ,PODE,85685,RONALDO SANTINI,Eleito,18,RONALDO SANTINI,IMBE
2022,ALTO ALEGRE,PP,84808,ADOLFO JOSÉ BRITO,Eleito,23,ADOLFO JOSE BRITO,ALTO ALEGRE
2022,RONDA ALTA,PSDB,88250,ZILÁ MARIA BREITENBACH,Suplente,63,ZILA BREITENBACH,RONDA ALTA
2022,DOIS IRMÃOS,PP,86258,ISSUR ISRAEL KOCH,Suplente,742,ISSUR KOCH,DOIS IRMAOS
2022,CAÇAPAVA DO SUL,PP,85553,ISSUR ISRAEL KOCH,Suplente,3,ISSUR KOCH,CACAPAVA DO SUL
2022,FORQUETINHA,UNIÃO,89222,DIRCEU FRANCISCON,Eleito,8,DIRCEU FRANCISCON,FORQUETINHA
2022,JÚLIO DE CASTILHOS,UNIÃO,87254,ALOISIO TALSO CLASSMANN,Eleito,1,ALOISIO TALSO CLASSMANN,JULIO DE CASTILHOS
2022,OSÓRIO,UNIÃO,87734,ALOISIO TALSO CLASSMANN,Eleito,16,ALOISIO TALSO CLASSMANN,OSORIO
2022,TAPES,UNIÃO,89257,ALOISIO TALSO CLASSMANN,Eleito,5,ALOISIO TALSO CLASSMANN,TAPES
2022,PELOTAS,UNIÃO,87912,ALOISIO TALSO CLASSMANN,Eleito,176,ALOISIO TALSO CLASSMANN,PELOTAS
2022,BOM JESUS,UNIÃO,85456,DIRCEU FRANCISCON,Eleito,4,DIRCEU FRANCISCON,BOM JESUS
2022,PELOTAS,PT,87912,LAURA SOARES SITO SILVEIRA,Eleito,159,LAURA SOARES SITO SILVEIRA,PELOTAS
2022,SÃO NICOLAU,PT,88870,LAURA SOARES SITO SILVEIRA,Eleito,0,LAURA SOARES SITO SILVEIRA,SAO NICOLAU
2022,NOVO CABRAIS,PT,88684,LAURA SOARES SITO SILVEIRA,Eleito,18,LAURA SOARES SITO SILVEIRA,NOVO CABRAIS
2022,SÃO VALENTIM DO SUL,PT,87840,LAURA SOARES SITO SILVEIRA,Eleito,0,LAURA SOARES SITO SILVEIRA,SAO VALENTIM DO SUL
2022,PAULO BENTO,PT,89346,MIGUEL SOLDATELLI ROSSETTO,Eleito,3,MIGUEL SOLDATELLI ROSSETTO,PAULO BENTO
2022,SEGREDO,PT,85529,LAURA SOARES SITO SILVEIRA,Eleito,0,LAURA SOARES SITO SILVEIRA,SEGREDO
2022,MATO CASTELHANO,PT,87025,MIGUEL SOLDATELLI ROSSETTO,Eleito,3,MIGUEL SOLDATELLI ROSSETTO,MATO CASTELHANO
2022,ARAMBARÉ,PL,86320,CLAUDIO GILNEI TATSCH,Eleito,0,CLAUDIO GILNEI TATSCH,ARAMBARE
2022,SANTA BÁRBARA DO SUL,PT,88374,MIGUEL SOLDATELLI ROSSETTO,Eleito,5,MIGUEL SOLDATELLI ROSSETTO,SANTA BARBARA DO SUL
2022,PLANALTO,PT,87971,LAURA SOARES SITO SILVEIRA,Eleito,8,LAURA SOARES SITO SILVEIRA,PLANALTO
2022,SÃO JOSÉ DO INHACORÁ,PT,87742,LAURA SOARES SITO SILVEIRA,Eleito,0,LAURA SOARES SITO SILVEIRA,SAO JOSE DO INHACORA
2022,FORTALEZA DOS VALOS,MDB,98272,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,FORTALEZA DOS VALOS
2022,RONDA ALTA,PL,88250,CLAUDIO GILNEI TATSCH,Eleito,13,CLAUDIO GILNEI TATSCH,RONDA ALTA
2022,PORTO VERA CRUZ,MDB,87483,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,PORTO VERA CRUZ
2022,SAGRADA FAMÍLIA,MDB,87564,EDIVILSON MEURER BRUM,Eleito,15,EDIVILSON MEURER BRUM,SAGRADA FAMILIA
2022,TRÊS DE MAIO,PT,89397,MIGUEL SOLDATELLI ROSSETTO,Eleito,13,MIGUEL SOLDATELLI ROSSETTO,TRES DE MAIO
2022,CAPÃO DA CANOA,PL,89150,CLAUDIO GILNEI TATSCH,Eleito,28,CLAUDIO GILNEI TATSCH,CAPAO DA CANOA
2022,SÃO PEDRO DA SERRA,PT,87807,LAURA SOARES SITO SILVEIRA,Eleito,2,LAURA SOARES SITO SILVEIRA,SAO PEDRO DA SERRA
2022,SÃO JOSÉ DO HERVAL,PT,85588,LAURA SOARES SITO SILVEIRA,Eleito,1,LAURA SOARES SITO SILVEIRA,SAO JOSE DO HERVAL
2022,BARRA FUNDA,PL,86401,CLAUDIO GILNEI TATSCH,Eleito,0,CLAUDIO GILNEI TATSCH,BARRA FUNDA
2022,CARAZINHO,MDB,85910,EDIVILSON MEURER BRUM,Eleito,773,EDIVILSON MEURER BRUM,CARAZINHO
2022,ÁGUA SANTA,MDB,84948,EDIVILSON MEURER BRUM,Eleito,2,EDIVILSON MEURER BRUM,AGUA SANTA
2022,ESTRELA,PL,86533,CLAUDIO GILNEI TATSCH,Eleito,74,CLAUDIO GILNEI TATSCH,ESTRELA
2022,TRÊS COROAS,PT,89370,LAURA SOARES SITO SILVEIRA,Eleito,17,LAURA SOARES SITO SILVEIRA,TRES COROAS
2022,SANTA MARIA,PP,88412,ADOLFO JOSÉ BRITO,Eleito,88,ADOLFO JOSE BRITO,SANTA MARIA
2022,SILVEIRA MARTINS,PP,84956,ADOLFO JOSÉ BRITO,Eleito,7,ADOLFO JOSE BRITO,SILVEIRA MARTINS
2022,BROCHIER,PP,85065,ADOLFO JOSÉ BRITO,Eleito,0,ADOLFO JOSE BRITO,BROCHIER
2022,ENCANTADO,PL,86339,CLAUDIO GILNEI TATSCH,Eleito,33,CLAUDIO GILNEI TATSCH,ENCANTADO
