Ano de eleição,Código município,Município,Nome candidato,Partido,Situação totalização,Votos nominais,Nome_deputado_padronizado,MUNICIPIO PADRONIZADO
2018,85790,CAMPO NOVO,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,3,ELIZANDRO SILVA DE FREITAS SABINO,CAMPO NOVO
2018,86924,LINHA NOVA,NEIVA TERESINHA MARQUES,PTB,Eleito,0,KELLY MORAES,LINHA NOVA
2018,88510,SANTIAGO,NEIVA TERESINHA MARQUES,PTB,Eleito,4,KELLY MORAES,SANTIAGO
2018,87360,PICADA CAFÉ,ALOISIO TALSO CLASSMANN,PTB,Eleito,18,ALOISIO TALSO CLASSMANN,PICADA CAFE
2018,86657,FORMIGUEIRO,ALOISIO TALSO CLASSMANN,PTB,Eleito,0,ALOISIO TALSO CLASSMANN,FORMIGUEIRO
2018,85430,BOA VISTA DO BURICÁ,NEIVA TERESINHA MARQUES,PTB,Eleito,0,KELLY MORAES,BOA VISTA DO BURICA
2018,86991,IBIRAIARAS,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,19,ELIZANDRO SILVA DE FREITAS SABINO,IBIRAIARAS
2018,85537,BUTIÁ,DIRCEU FRANCISCON,PTB,Eleito,8,DIRCEU FRANCISCON,BUTIA
2018,87955,PIRATINI,JULIANA BRIZOLA,PDT,Eleito,23,JULIANA BRIZOLA,PIRATINI
2018,86460,CAMPESTRE DA SERRA,JULIANA BRIZOLA,PDT,Eleito,0,JULIANA BRIZOLA,CAMPESTRE DA SERRA
2018,88102,VILA NOVA DO SUL,JULIANA BRIZOLA,PDT,Eleito,15,JULIANA BRIZOLA,VILA NOVA DO SUL
2018,85022,ERNESTINA,JULIANA BRIZOLA,PDT,Eleito,3,JULIANA BRIZOLA,ERNESTINA
2018,87238,JAGUARI,JULIANA BRIZOLA,PDT,Eleito,14,JULIANA BRIZOLA,JAGUARI
2018,85146,PAVERAMA,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,14,ELIZANDRO SILVA DE FREITAS SABINO,PAVERAMA
2018,86789,GRAMADO XAVIER,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,0,ELIZANDRO SILVA DE FREITAS SABINO,GRAMADO XAVIER
2018,87637,NOVA BRÉSCIA,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,9,ELIZANDRO SILVA DE FREITAS SABINO,NOVA BRESCIA
2018,88153,RIO GRANDE,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,29,ELIZANDRO SILVA DE FREITAS SABINO,RIO GRANDE
2018,88781,VESPASIANO CORRÊA,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,5,ELIZANDRO SILVA DE FREITAS SABINO,VESPASIANO CORREA
2018,89109,CANUDOS DO VALE,DIRCEU FRANCISCON,PTB,Eleito,18,DIRCEU FRANCISCON,CANUDOS DO VALE
2018,86754,SÃO VICENTE DO SUL,DIRCEU FRANCISCON,PTB,Eleito,108,DIRCEU FRANCISCON,SAO VICENTE DO SUL
2018,89630,VIAMÃO,NEIVA TERESINHA MARQUES,PTB,Eleito,8,KELLY MORAES,VIAMAO
2018,85502,GLORINHA,ALOISIO TALSO CLASSMANN,PTB,Eleito,0,ALOISIO TALSO CLASSMANN,GLORINHA
2018,88188,DILERMANDO DE AGUIAR,ALOISIO TALSO CLASSMANN,PTB,Eleito,2,ALOISIO TALSO CLASSMANN,DILERMANDO DE AGUIAR
2018,86479,ESPUMOSO,ALOISIO TALSO CLASSMANN,PTB,Eleito,9,ALOISIO TALSO CLASSMANN,ESPUMOSO
2018,88730,SÃO JOSÉ DO NORTE,ALOISIO TALSO CLASSMANN,PTB,Eleito,13,ALOISIO TALSO CLASSMANN,SAO JOSE DO NORTE
2018,88714,SÃO JERÔNIMO,ALOISIO TALSO CLASSMANN,PTB,Eleito,0,ALOISIO TALSO CLASSMANN,SAO JERONIMO
2018,87220,NOVA PÁDUA,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,1,ELIZANDRO SILVA DE FREITAS SABINO,NOVA PADUA
2018,89486,SÃO PEDRO DAS MISSÕES,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,10,ELIZANDRO SILVA DE FREITAS SABINO,SAO PEDRO DAS MISSOES
2018,85979,CATUÍPE,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,75,ELIZANDRO SILVA DE FREITAS SABINO,CATUIPE
2018,88951,SÃO SEPÉ,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,144,ELIZANDRO SILVA DE FREITAS SABINO,SAO SEPE
2018,85138,ANTA GORDA,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,1,ELIZANDRO SILVA DE FREITAS SABINO,ANTA GORDA
2018,88242,FLORIANO PEIXOTO,VILMAR PERIN ZANCHIN,MDB,Eleito,24,VILMAR PERIN ZANCHIN,FLORIANO PEIXOTO
2018,87262,NOVO BARREIRO,VILMAR PERIN ZANCHIN,MDB,Eleito,20,VILMAR PERIN ZANCHIN,NOVO BARREIRO
2018,88250,RONDA ALTA,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,4,GABRIEL SOUZA,RONDA ALTA
2018,85278,ARVOREZINHA,VILMAR PERIN ZANCHIN,MDB,Eleito,457,VILMAR PERIN ZANCHIN,ARVOREZINHA
2018,86258,DOIS IRMÃOS,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,165,GABRIEL SOUZA,DOIS IRMAOS
2018,89699,VICTOR GRAEFF,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,2,GABRIEL SOUZA,VICTOR GRAEFF
2018,88480,UNISTALDA,VILMAR PERIN ZANCHIN,MDB,Eleito,0,VILMAR PERIN ZANCHIN,UNISTALDA
2018,84999,IPÊ,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,4,GABRIEL SOUZA,IPE
2018,87548,RIO DOS ÍNDIOS,VILMAR PERIN ZANCHIN,MDB,Eleito,0,VILMAR PERIN ZANCHIN,RIO DOS INDIOS
2018,87696,NOVA PRATA,ALOISIO TALSO CLASSMANN,PTB,Eleito,27,ALOISIO TALSO CLASSMANN,NOVA PRATA
2018,88226,NOVA CANDELÁRIA,ALOISIO TALSO CLASSMANN,PTB,Eleito,1008,ALOISIO TALSO CLASSMANN,NOVA CANDELARIA
2018,88250,RONDA ALTA,ALOISIO TALSO CLASSMANN,PTB,Eleito,4,ALOISIO TALSO CLASSMANN,RONDA ALTA
2018,88820,MARQUES DE SOUZA,ALOISIO TALSO CLASSMANN,PTB,Eleito,7,ALOISIO TALSO CLASSMANN,MARQUES DE SOUZA
2018,85669,TAQUARUÇU DO SUL,ALOISIO TALSO CLASSMANN,PTB,Eleito,8,ALOISIO TALSO CLASSMANN,TAQUARUCU DO SUL
2018,87467,PORTO MAUÁ,ALOISIO TALSO CLASSMANN,PTB,Eleito,131,ALOISIO TALSO CLASSMANN,PORTO MAUA
2018,86959,HUMAITÁ,ALOISIO TALSO CLASSMANN,PTB,Eleito,446,ALOISIO TALSO CLASSMANN,HUMAITA
2018,88919,SÃO PEDRO DO SUL,ALOISIO TALSO CLASSMANN,PTB,Eleito,0,ALOISIO TALSO CLASSMANN,SAO PEDRO DO SUL
2018,85510,BRAGA,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,0,ELIZANDRO SILVA DE FREITAS SABINO,BRAGA
2018,88013,PORTO ALEGRE,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,368,ELIZANDRO SILVA DE FREITAS SABINO,PORTO ALEGRE
2018,88013,PORTO ALEGRE,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,467,ELIZANDRO SILVA DE FREITAS SABINO,PORTO ALEGRE
2018,87262,NOVO BARREIRO,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,5,ELIZANDRO SILVA DE FREITAS SABINO,NOVO BARREIRO
2018,87521,QUEVEDOS,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,0,ELIZANDRO SILVA DE FREITAS SABINO,QUEVEDOS
2018,89540,PINTO BANDEIRA,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,10,ELIZANDRO SILVA DE FREITAS SABINO,PINTO BANDEIRA
2018,88625,BARRA DO QUARAÍ,LUIZ FERNANDO MAINARDI,PT,Eleito,163,LUIZ FERNANDO MAINARDI,BARRA DO QUARAI
2018,88528,CRISTAL DO SUL,LUIZ FERNANDO MAINARDI,PT,Eleito,5,LUIZ FERNANDO MAINARDI,CRISTAL DO SUL
2018,88005,TRÊS FORQUILHAS,ANY MACHADO ORTIZ,PPS,Eleito,29,ANY ORTIZ,TRES FORQUILHAS
2018,88315,ROSÁRIO DO SUL,GERSON BURMANN,PDT,Eleito,257,GERSON BURMANN,ROSARIO DO SUL
2018,87580,SALVADOR DAS MISSÕES,LUIS ROGERIO MARENCO FERRAN,PDT,Eleito,4,LUIS ROGERIO MARENCO FERRÂN,SALVADOR DAS MISSOES
2018,87289,NOVO MACHADO,LUIS ROGERIO MARENCO FERRAN,PDT,Eleito,0,LUIS ROGERIO MARENCO FERRÂN,NOVO MACHADO
2018,88005,TRÊS FORQUILHAS,GERSON BURMANN,PDT,Eleito,0,GERSON BURMANN,TRES FORQUILHAS
2018,85391,BARROS CASSAL,GERSON BURMANN,PDT,Eleito,74,GERSON BURMANN,BARROS CASSAL
2018,88790,SÃO LOURENÇO DO SUL,JUVIR COSTELLA,MDB,Eleito,12,JUVIR COSTELLA,SAO LOURENCO DO SUL
2018,87165,MULITERNO,JUVIR COSTELLA,MDB,Eleito,0,JUVIR COSTELLA,MULITERNO
2018,87025,MATO CASTELHANO,GILBERTO CAPOANI,MDB,Eleito,130,GILBERTO CAPOANI,MATO CASTELHANO
2018,86371,ERECHIM,VILMAR PERIN ZANCHIN,MDB,Eleito,191,VILMAR PERIN ZANCHIN,ERECHIM
2018,85014,AGUDO,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,12,GABRIEL SOUZA,AGUDO
2018,88900,TOROPI,VILMAR PERIN ZANCHIN,MDB,Eleito,290,VILMAR PERIN ZANCHIN,TOROPI
2018,86550,FARROUPILHA,VILMAR PERIN ZANCHIN,MDB,Eleito,56,VILMAR PERIN ZANCHIN,FARROUPILHA
2018,85928,ENTRE RIOS DO SUL,APARECIDO MACEDO,PSL,Eleito,0,CAPITAO MACEDO,ENTRE RIOS DO SUL
2018,88005,TRÊS FORQUILHAS,APARECIDO MACEDO,PSL,Eleito,1,CAPITAO MACEDO,TRES FORQUILHAS
2018,88471,SANTA ROSA,APARECIDO MACEDO,PSL,Eleito,562,CAPITAO MACEDO,SANTA ROSA
2018,88315,ROSÁRIO DO SUL,APARECIDO MACEDO,PSL,Eleito,20,CAPITAO MACEDO,ROSARIO DO SUL
2018,89247,SANTA CECÍLIA DO SUL,APARECIDO MACEDO,PSL,Eleito,0,CAPITAO MACEDO,SANTA CECILIA DO SUL
2018,87670,NOVA PETRÓPOLIS,APARECIDO MACEDO,PSL,Eleito,35,CAPITAO MACEDO,NOVA PETROPOLIS
2018,87092,INDEPENDÊNCIA,APARECIDO MACEDO,PSL,Eleito,16,CAPITAO MACEDO,INDEPENDENCIA
2018,85014,AGUDO,LUIZ FERNANDO MAINARDI,PT,Eleito,84,LUIZ FERNANDO MAINARDI,AGUDO
2018,89389,QUATRO IRMÃOS,LUIZ FERNANDO MAINARDI,PT,Eleito,0,LUIZ FERNANDO MAINARDI,QUATRO IRMAOS
2018,85375,BARRA DO RIBEIRO,LUIZ FERNANDO MAINARDI,PT,Eleito,33,LUIZ FERNANDO MAINARDI,BARRA DO RIBEIRO
2018,85766,RELVADO,LUIZ FERNANDO MAINARDI,PT,Eleito,0,LUIZ FERNANDO MAINARDI,RELVADO
2018,87793,PALMITINHO,LUCIANA KREBS GENRO,PSOL,Eleito,8,LUCIANA KREBS GENRO,PALMITINHO
2018,89247,SANTA CECÍLIA DO SUL,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,SANTA CECILIA DO SUL
2018,86819,GRAMADO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,8,PEDRO OZORIO PEREIRA,GRAMADO
2018,88129,VITÓRIA DAS MISSÕES,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,VITORIA DAS MISSOES
2018,89699,VICTOR GRAEFF,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,VICTOR GRAEFF
2018,86371,ERECHIM,JUVIR COSTELLA,MDB,Eleito,13,JUVIR COSTELLA,ERECHIM
2018,87556,NÃO-ME-TOQUE,ELIZANDRO SILVA DE FREITAS SABINO,PTB,Eleito,11,ELIZANDRO SILVA DE FREITAS SABINO,NAO-ME-TOQUE
2018,89028,ARROIO DO PADRE,JUVIR COSTELLA,MDB,Eleito,0,JUVIR COSTELLA,ARROIO DO PADRE
2018,88056,PORTO XAVIER,JUVIR COSTELLA,MDB,Eleito,487,JUVIR COSTELLA,PORTO XAVIER
2018,89737,CAPÃO DO LEÃO,DIRCEU FRANCISCON,PTB,Eleito,16,DIRCEU FRANCISCON,CAPAO DO LEAO
2018,87700,SÃO JOÃO DO POLÊSINE,DIRCEU FRANCISCON,PTB,Eleito,0,DIRCEU FRANCISCON,SAO JOAO DO POLESINE
2018,88153,RIO GRANDE,ALOISIO TALSO CLASSMANN,PTB,Eleito,20,ALOISIO TALSO CLASSMANN,RIO GRANDE
2018,89516,URUGUAIANA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,2701,TENENTE CORONEL ZUCCO,URUGUAIANA
2018,84832,SÃO DOMINGOS DO SUL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,13,TENENTE CORONEL ZUCCO,SAO DOMINGOS DO SUL
2018,86789,GRAMADO XAVIER,LUCIANO LORENZINI ZUCCO,PSL,Eleito,4,TENENTE CORONEL ZUCCO,GRAMADO XAVIER
2018,89400,ROLADOR,LUCIANO LORENZINI ZUCCO,PSL,Eleito,2,TENENTE CORONEL ZUCCO,ROLADOR
2018,88927,BALNEÁRIO PINHAL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,97,TENENTE CORONEL ZUCCO,BALNEARIO PINHAL
2018,89460,SÃO JOSÉ DO SUL,VILMAR LOURENÇO,PSL,Eleito,4,VILMAR LOURENCO,SAO JOSE DO SUL
2018,84832,SÃO DOMINGOS DO SUL,VILMAR LOURENÇO,PSL,Eleito,2,VILMAR LOURENCO,SAO DOMINGOS DO SUL
2018,85995,CAXIAS DO SUL,VILMAR LOURENÇO,PSL,Eleito,41,VILMAR LOURENCO,CAXIAS DO SUL
2018,85723,TUPANDI,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,45,RUY IRIGARAY,TUPANDI
2018,87033,IGREJINHA,JOÃO EDEGAR PRETTO,PT,Eleito,23,EDEGAR PRETTO,IGREJINHA
2018,85995,CAXIAS DO SUL,JOÃO EDEGAR PRETTO,PT,Eleito,62,EDEGAR PRETTO,CAXIAS DO SUL
2018,87912,PELOTAS,JOÃO EDEGAR PRETTO,PT,Eleito,86,EDEGAR PRETTO,PELOTAS
2018,89052,SEBERI,JOÃO EDEGAR PRETTO,PT,Eleito,909,EDEGAR PRETTO,SEBERI
2018,85316,BAGÉ,JOÃO EDEGAR PRETTO,PT,Eleito,20,EDEGAR PRETTO,BAGE
2018,86100,ANDRÉ DA ROCHA,JOÃO EDEGAR PRETTO,PT,Eleito,1,EDEGAR PRETTO,ANDRE DA ROCHA
2018,85804,CIDREIRA,SOFIA CAVEDON NUNES,PT,Eleito,100,SOFIA CAVEDON NUNES,CIDREIRA
2018,88323,HERVEIRAS,SOFIA CAVEDON NUNES,PT,Eleito,0,SOFIA CAVEDON NUNES,HERVEIRAS
2018,98256,PAROBÉ,SOFIA CAVEDON NUNES,PT,Eleito,14,SOFIA CAVEDON NUNES,PAROBE
2018,85340,PINHAL,ADOLFO JOSE BRITO,PP,Eleito,0,ADOLFO JOSE BRITO,PINHAL
2018,86835,GRAVATAÍ,ADOLFO JOSE BRITO,PP,Eleito,128,ADOLFO JOSE BRITO,GRAVATAI
2018,87904,SÉRIO,EDSON MEURER BRUM,MDB,Eleito,37,EDIVILSON MEURER BRUM,SERIO
2018,85553,CAÇAPAVA DO SUL,EDSON MEURER BRUM,MDB,Eleito,189,EDIVILSON MEURER BRUM,CACAPAVA DO SUL
2018,84913,VANINI,EDSON MEURER BRUM,MDB,Eleito,0,EDIVILSON MEURER BRUM,VANINI
2018,87890,PEJUÇARA,JEFERSON OLIVEIRA FERNANDES,PT,Eleito,299,JEFERSON OLIVEIRA FERNANDES,PEJUCARA
2018,87785,SÃO MARTINHO DA SERRA,JOSE SIDNEY NUNES DE ALMEIDA,PT,Eleito,0,ZE NUNES,SAO MARTINHO DA SERRA
2018,85570,CACEQUI,JOSE SIDNEY NUNES DE ALMEIDA,PT,Eleito,1,ZE NUNES,CACEQUI
2018,86096,COLORADO,JEFERSON OLIVEIRA FERNANDES,PT,Eleito,0,JEFERSON OLIVEIRA FERNANDES,COLORADO
2018,89532,VACARIA,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,26,GABRIEL SOUZA,VACARIA
2018,88250,RONDA ALTA,VILMAR PERIN ZANCHIN,MDB,Eleito,13,VILMAR PERIN ZANCHIN,RONDA ALTA
2018,86258,DOIS IRMÃOS,VILMAR PERIN ZANCHIN,MDB,Eleito,10,VILMAR PERIN ZANCHIN,DOIS IRMAOS
2018,86924,LINHA NOVA,GERSON BURMANN,PDT,Eleito,4,GERSON BURMANN,LINHA NOVA
2018,88510,SANTIAGO,GERSON BURMANN,PDT,Eleito,34,GERSON BURMANN,SANTIAGO
2018,86584,COLINAS,LUIS ROGERIO MARENCO FERRAN,PDT,Eleito,5,LUIS ROGERIO MARENCO FERRÂN,COLINAS
2018,86622,CORONEL BARROS,EDUARDO DEBACCO LOUREIRO,PDT,Eleito,70,EDUARDO DEBACCO LOUREIRO,CORONEL BARROS
2018,88277,RONDINHA,EDUARDO DEBACCO LOUREIRO,PDT,Eleito,27,EDUARDO DEBACCO LOUREIRO,RONDINHA
2018,89362,PINHAL DA SERRA,EDUARDO DEBACCO LOUREIRO,PDT,Eleito,0,EDUARDO DEBACCO LOUREIRO,PINHAL DA SERRA
2018,86134,CONSTANTINA,GERSON BURMANN,PDT,Eleito,35,GERSON BURMANN,CONSTANTINA
2018,89281,LAGOA BONITA DO SUL,GERSON BURMANN,PDT,Eleito,9,GERSON BURMANN,LAGOA BONITA DO SUL
2018,88528,CRISTAL DO SUL,GERSON BURMANN,PDT,Eleito,8,GERSON BURMANN,CRISTAL DO SUL
2018,89028,ARROIO DO PADRE,GERSON BURMANN,PDT,Eleito,0,GERSON BURMANN,ARROIO DO PADRE
2018,86886,LAGOA DOS TRÊS CANTOS,JULIANA BRIZOLA,PDT,Eleito,5,JULIANA BRIZOLA,LAGOA DOS TRES CANTOS
2018,88749,VILA LÂNGARO,JULIANA BRIZOLA,PDT,Eleito,5,JULIANA BRIZOLA,VILA LANGARO
2018,87041,MATO LEITÃO,JULIANA BRIZOLA,PDT,Eleito,0,JULIANA BRIZOLA,MATO LEITAO
2018,86061,VILA FLORES,JULIANA BRIZOLA,PDT,Eleito,2,JULIANA BRIZOLA,VILA FLORES
2018,86479,ESPUMOSO,JULIANA BRIZOLA,PDT,Eleito,39,JULIANA BRIZOLA,ESPUMOSO
2018,85502,GLORINHA,ADOLFO JOSE BRITO,PP,Eleito,3,ADOLFO JOSE BRITO,GLORINHA
2018,84751,NOVA ROMA DO SUL,ADOLFO JOSE BRITO,PP,Eleito,0,ADOLFO JOSE BRITO,NOVA ROMA DO SUL
2018,87238,JAGUARI,ERNANI POLO,PP,Eleito,57,ERNANI POLO,JAGUARI
2018,84760,PROGRESSO,THIAGO PEREIRA DUARTE,DEM,Eleito,3,THIAGO PEREIRA DUARTE,PROGRESSO
2018,87076,ILÓPOLIS,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,ILOPOLIS
2018,86843,ITAPUCA,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,0,GABRIEL SOUZA,ITAPUCA
2018,85685,IMBÉ,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,1821,GABRIEL SOUZA,IMBE
2018,88455,SANT'ANA DO LIVRAMENTO,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,18,GABRIEL SOUZA,SANT'ANA DO LIVRAMENTO
2018,88935,SÃO SEBASTIÃO DO CAÍ,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,222,SILVANA MARIA FRANCISCATTO COVATTI,SAO SEBASTIAO DO CAI
2018,88935,SÃO SEBASTIÃO DO CAÍ,SÉRGIO BERGONSI TURRA,PP,Eleito,78,SERGIO TURRA,SAO SEBASTIAO DO CAI
2018,89737,CAPÃO DO LEÃO,VILMAR PERIN ZANCHIN,MDB,Eleito,0,VILMAR PERIN ZANCHIN,CAPAO DO LEAO
2018,87556,NÃO-ME-TOQUE,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,66,GABRIEL SOUZA,NAO-ME-TOQUE
2018,87289,NOVO MACHADO,VILMAR PERIN ZANCHIN,MDB,Eleito,0,VILMAR PERIN ZANCHIN,NOVO MACHADO
2018,87793,PALMITINHO,VILMAR PERIN ZANCHIN,MDB,Eleito,12,VILMAR PERIN ZANCHIN,PALMITINHO
2018,88030,PORTO LUCENA,GABRIEL VIEIRA DE SOUZA,MDB,Eleito,118,GABRIEL SOUZA,PORTO LUCENA
2018,85197,ARROIO DO MEIO,VILMAR PERIN ZANCHIN,MDB,Eleito,1,VILMAR PERIN ZANCHIN,ARROIO DO MEIO
2018,88137,RESTINGA SÊCA,VILMAR PERIN ZANCHIN,MDB,Eleito,427,VILMAR PERIN ZANCHIN,RESTINGA SECA
2018,86606,COQUEIROS DO SUL,ISSUR ISRAEL KOCH,PP,Eleito,0,ISSUR KOCH,COQUEIROS DO SUL
2018,87220,NOVA PÁDUA,ERNANI POLO,PP,Eleito,0,ERNANI POLO,NOVA PADUA
2018,87041,MATO LEITÃO,ERNANI POLO,PP,Eleito,3,ERNANI POLO,MATO LEITAO
2018,88587,JARI,ERNANI POLO,PP,Eleito,11,ERNANI POLO,JARI
2018,86851,GUAÍBA,ANY MACHADO ORTIZ,PPS,Eleito,963,ANY ORTIZ,GUAIBA
2018,87793,PALMITINHO,ANY MACHADO ORTIZ,PPS,Eleito,11,ANY ORTIZ,PALMITINHO
2018,87670,NOVA PETRÓPOLIS,ANY MACHADO ORTIZ,PPS,Eleito,163,ANY ORTIZ,NOVA PETROPOLIS
2018,86347,BARÃO DO TRIUNFO,ANY MACHADO ORTIZ,PPS,Eleito,24,ANY ORTIZ,BARAO DO TRIUNFO
2018,84999,IPÊ,APARECIDO MACEDO,PSL,Eleito,9,CAPITAO MACEDO,IPE
2018,85170,ARATIBA,APARECIDO MACEDO,PSL,Eleito,1,CAPITAO MACEDO,ARATIBA
2018,87769,SÃO JOSÉ DAS MISSÕES,APARECIDO MACEDO,PSL,Eleito,0,CAPITAO MACEDO,SAO JOSE DAS MISSOES
2018,89508,TIO HUGO,APARECIDO MACEDO,PSL,Eleito,0,CAPITAO MACEDO,TIO HUGO
2018,87270,LAGOA VERMELHA,APARECIDO MACEDO,PSL,Eleito,13,CAPITAO MACEDO,LAGOA VERMELHA
2018,85847,VISTA GAÚCHA,APARECIDO MACEDO,PSL,Eleito,1,CAPITAO MACEDO,VISTA GAUCHA
2018,86762,GRAMADO DOS LOUREIROS,APARECIDO MACEDO,PSL,Eleito,0,CAPITAO MACEDO,GRAMADO DOS LOUREIROS
2018,87157,ITATIBA DO SUL,LUIZ FERNANDO MAINARDI,PT,Eleito,3,LUIZ FERNANDO MAINARDI,ITATIBA DO SUL
2018,88536,SANTO ÂNGELO,LUIZ FERNANDO MAINARDI,PT,Eleito,32,LUIZ FERNANDO MAINARDI,SANTO ANGELO
2018,87459,MAXIMILIANO DE ALMEIDA,LUIZ FERNANDO MAINARDI,PT,Eleito,0,LUIZ FERNANDO MAINARDI,MAXIMILIANO DE ALMEIDA
2018,87599,NOVA ARAÇÁ,LUIZ FERNANDO MAINARDI,PT,Eleito,0,LUIZ FERNANDO MAINARDI,NOVA ARACA
2018,86185,MORRO REDONDO,LUIZ FERNANDO MAINARDI,PT,Eleito,2,LUIZ FERNANDO MAINARDI,MORRO REDONDO
2018,85820,MONTAURI,LUIZ FERNANDO MAINARDI,PT,Eleito,0,LUIZ FERNANDO MAINARDI,MONTAURI
2018,87130,ITAQUI,JUVIR COSTELLA,MDB,Eleito,4,JUVIR COSTELLA,ITAQUI
2018,88862,ARARICÁ,JUVIR COSTELLA,MDB,Eleito,59,JUVIR COSTELLA,ARARICA
2018,85600,VISTA ALEGRE,DIRCEU FRANCISCON,PTB,Eleito,10,DIRCEU FRANCISCON,VISTA ALEGRE
2018,87114,IRAÍ,DIRCEU FRANCISCON,PTB,Eleito,15,DIRCEU FRANCISCON,IRAI
2018,87335,LIBERATO SALZANO,ALOISIO TALSO CLASSMANN,PTB,Eleito,2,ALOISIO TALSO CLASSMANN,LIBERATO SALZANO
2018,86185,MORRO REDONDO,GILBERTO CAPOANI,MDB,Eleito,0,GILBERTO CAPOANI,MORRO REDONDO
2018,87688,SANTO EXPEDITO DO SUL,LUIZ FERNANDO MAINARDI,PT,Eleito,0,LUIZ FERNANDO MAINARDI,SANTO EXPEDITO DO SUL
2018,84964,IBIRAPUITÃ,LUIZ FERNANDO MAINARDI,PT,Eleito,4,LUIZ FERNANDO MAINARDI,IBIRAPUITA
2018,85391,BARROS CASSAL,LUCIANA KREBS GENRO,PSOL,Eleito,6,LUCIANA KREBS GENRO,BARROS CASSAL
2018,88129,VITÓRIA DAS MISSÕES,LUCIANA KREBS GENRO,PSOL,Eleito,1,LUCIANA KREBS GENRO,VITORIA DAS MISSOES
2018,86975,IBIAÇÁ,LUCIANA KREBS GENRO,PSOL,Eleito,1,LUCIANA KREBS GENRO,IBIACA
2018,87491,MONTENEGRO,LUCIANA KREBS GENRO,PSOL,Eleito,378,LUCIANA KREBS GENRO,MONTENEGRO
2018,85448,EUGÊNIO DE CASTRO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,EUGENIO DE CASTRO
2018,86401,BARRA FUNDA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,BARRA FUNDA
2018,89044,BOA VISTA DO CADEADO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,BOA VISTA DO CADEADO
2018,87300,NOVO TIRADENTES,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,NOVO TIRADENTES
2018,87688,SANTO EXPEDITO DO SUL,LUIS ROGERIO MARENCO FERRAN,PDT,Eleito,0,LUIS ROGERIO MARENCO FERRÂN,SANTO EXPEDITO DO SUL
2018,85707,SEDE NOVA,EDUARDO DEBACCO LOUREIRO,PDT,Eleito,5,EDUARDO DEBACCO LOUREIRO,SEDE NOVA
2018,85707,SEDE NOVA,GERSON BURMANN,PDT,Eleito,6,GERSON BURMANN,SEDE NOVA
2018,87378,MARAU,EDUARDO DEBACCO LOUREIRO,PDT,Eleito,11,EDUARDO DEBACCO LOUREIRO,MARAU
2018,86070,CIRÍACO,EDUARDO DEBACCO LOUREIRO,PDT,Eleito,0,EDUARDO DEBACCO LOUREIRO,CIRIACO
2018,89397,TRÊS DE MAIO,LUIS ROGERIO MARENCO FERRAN,PDT,Eleito,30,LUIS ROGERIO MARENCO FERRÂN,TRES DE MAIO
